x0,x1,x2,x3,y,x4,x5
0.67,A2,A3,A3,2427,5.67,
0.41,A0,A6,A6,1036,4.77,4.79
0.41,A3,A3,A0,969,4.77,
1.11,A1,A6,A3,8528,6.69,6.71
1.7,A3,A2,A3,17492,7.73,7.64
0.9,A4,A6,A3,4183,6.11,5.97
1.28,A0,A4,A5,8928,7.01,
0.31,A0,A6,A2,979,4.34,4.35
1.7,A3,A6,A1,18251,7.61,
1.23,A0,A4,A1,7687,6.92,6.88
1.02,A0,A5,A4,3856,6.57,6.54
0.7,A4,A2,A1,2657,5.64,
1.01,A2,A6,A4,4166,6.28,
0.39,A0,A6,A2,1433,4.69,4.68
0.23,A0,A5,A5,414,3.94,3.9
1.2,A1,A2,A4,5518,6.81,6.86
0.62,A1,A3,A4,1624,5.58,5.61
1.02,A1,A1,A0,5733,6.37,
1.25,A0,A1,A3,10441,6.92,7.01
0.3,A1,A6,A2,886,4.33,4.35
0.88,A0,A5,A0,3264,6.04,6.09
,A3,A3,A1,7175,6.56,6.54
1.09,A2,A4,A0,5010,6.56,6.53
0.3,A1,A1,A0,662,4.31,
0.51,A0,A5,A4,991,5.18,
1.59,A3,A3,A4,6010,7.42,
0.34,A3,A5,A1,612,4.48,4.44
0.9,A1,A2,,5754,6.22,
0.3,A1,A6,A1,642,4.27,
0.4,A0,A2,A3,819,4.68,
1.71,A1,A0,A1,9170,7.58,7.65
0.3,A0,A5,A6,765,4.27,
,A3,A5,A1,16309,8.22,8.17
1.11,A0,A4,A0,5854,6.69,6.73
0.62,A0,A2,A2,3310,5.45,
1.5,A3,A2,A0,9954,7.28,7.24
0.57,A0,A6,A6,2360,5.35,5.31
0.41,A1,A0,A1,627,4.79,
0.54,A0,A1,A6,2897,5.3,5.34
0.31,A0,A6,A5,959,4.36,
2.0,A2,A1,A1,17760,7.88,7.81
0.39,A3,A6,A2,1290,4.83,4.79
0.4,A2,A2,A1,807,4.68,
1.25,A3,A0,A3,5740,6.92,6.88
1.11,A3,A6,A1,6863,6.58,6.62
1.23,A0,A2,,9030,6.92,6.86
2.02,A2,A6,A4,15261,8.06,8.02
1.0,A3,A4,A4,4088,6.57,
1.01,A1,A3,A5,10704,6.41,
0.41,A1,A2,A4,656,4.82,4.86
1.04,A0,A3,A4,5125,6.48,6.51
1.01,A3,A0,A4,3499,6.4,6.44
0.42,A0,A2,A3,984,4.84,4.8
0.3,A3,A3,A0,675,4.42,
0.7,A2,A4,A4,1899,5.59,5.63
0.33,A0,A6,A3,765,4.41,
1.01,A0,A1,A4,5206,6.39,6.35
1.06,A0,A3,A2,13344,6.49,
0.75,A2,A6,A3,2953,5.67,5.72
0.62,A1,A3,A4,1426,5.4,
1.09,A0,A0,A4,5034,6.58,
1.02,A2,A4,A4,4207,6.37,6.43
0.91,A3,A3,,4739,6.2,6.18
2.01,A0,A1,A4,18674,8.02,8.11
0.72,A2,A4,A0,2398,5.68,5.63
0.91,A3,A2,A1,4357,6.28,6.21
1.01,A1,A6,A3,7127,6.35,6.32
1.5,A2,A2,A0,10271,7.17,7.3
0.24,A1,A6,A6,478,3.96,4.03
1.03,A0,A6,A1,6467,6.59,6.56
0.24,A0,A2,A5,559,4.0,4.04
0.7,A0,A6,A3,3154,5.7,5.73
0.31,A3,A2,A0,593,4.42,
1.52,A3,A5,A0,8694,7.4,
0.9,A1,A1,A3,5195,6.22,
0.42,A0,A1,A3,1006,4.8,4.9
1.2,A0,A0,A3,5534,6.83,
1.01,A3,A2,A4,3981,6.49,6.41
2.01,A1,A5,A1,16626,7.94,
0.7,A1,A4,,2540,5.68,5.72
1.02,A2,A6,A4,3811,6.28,
1.09,A0,A4,A1,6419,6.61,
0.91,A3,A4,A0,3033,6.19,
0.34,A0,A2,A5,913,4.48,4.51
0.54,A2,A2,A3,1685,5.22,
1.09,A0,A4,A0,5428,6.72,6.69
0.3,A3,A1,A1,911,4.35,4.32
0.54,A0,A3,A0,1440,5.27,5.29
0.32,A0,A0,A1,393,4.38,4.44
0.3,A0,A6,A2,1131,4.35,4.38
0.54,A1,A3,A1,1707,5.21,
0.39,A3,A2,A5,1095,4.73,
0.3,A0,A6,A5,802,4.29,
1.21,A3,A0,A4,4440,6.82,
1.21,A3,A2,,9370,6.89,
1.01,A3,A6,A0,5249,6.36,6.41
0.23,A3,A1,A6,688,4.03,3.95
0.31,A3,A2,A1,544,4.38,4.4
0.4,A2,A1,A1,814,4.62,4.67
0.53,A0,A3,A1,1956,5.23,
0.7,A1,A2,,3037,5.59,5.63
0.9,A1,A3,A1,5887,6.16,
1.23,A2,A1,A7,4050,6.79,
0.44,A3,A1,A0,1089,4.85,4.82
0.73,A0,A6,A5,4171,5.83,5.86
1.51,A0,A0,,8203,7.37,7.4
1.28,A3,A4,A4,4588,6.97,
1.19,A2,A0,A0,4498,6.94,6.9
0.31,A0,A4,A6,802,4.37,4.35
0.7,A2,A2,A0,2121,5.63,5.58
1.05,A1,A5,A1,4986,6.47,
0.31,A0,A6,A2,901,4.42,
2.12,A3,A5,A4,15235,8.3,
,A0,A0,A1,2442,6.08,6.11
1.01,A3,A3,A4,4054,6.41,6.36
0.56,A0,A1,A1,2066,5.35,5.32
0.82,A0,A3,A0,3979,6.02,6.05
0.9,A2,A4,A1,4156,6.15,6.24
0.77,A1,A1,A1,3351,5.81,5.85
0.78,A2,A1,A4,2430,6.13,6.05
0.52,A0,A4,A1,1573,5.19,5.16
0.41,A0,A6,,1007,4.79,
2.06,A0,A5,A0,16960,8.12,
1.05,A0,A5,A3,5101,6.56,
1.14,A1,A6,A4,5033,6.78,
1.0,A3,A4,A4,3640,6.52,
0.3,A1,A4,A1,473,4.26,
1.01,A0,A2,,6239,6.43,6.46
0.39,A0,A2,A6,952,4.67,4.7
1.33,A3,A4,A0,7302,7.04,
1.05,A3,A4,A1,5468,6.49,6.43
0.36,A0,A5,,523,4.6,4.63
0.7,A0,A6,A1,2671,5.71,5.74
0.92,A3,A6,A0,4420,6.22,6.21
0.7,A3,A3,A4,2215,5.74,5.69
0.42,A3,A1,A4,700,4.78,4.82
0.83,A0,A4,A0,2720,6.03,5.98
0.68,A3,A2,A0,1749,5.66,
0.5,A3,A3,A4,1240,5.13,5.08
1.5,A3,A2,A4,6720,7.55,7.4
2.12,A1,A0,A4,12030,8.16,
0.31,A1,A6,A6,754,4.34,4.38
0.4,A0,A2,A5,1043,4.75,4.76
0.81,A0,A3,A4,3013,6.07,
1.25,A3,A0,A1,5299,6.86,6.88
0.58,A0,A5,A0,1132,5.35,
2.01,A3,A0,A1,13228,8.13,8.07
0.7,A3,A4,,2375,5.69,
0.56,A3,A2,A4,1208,5.48,5.42
1.02,A0,A4,A4,4375,6.56,
0.77,A0,A3,,2360,5.95,
0.5,A2,A1,A0,1169,5.05,5.09
1.01,A3,A4,,4771,6.56,
0.72,A0,A0,A3,2177,5.84,5.82
1.28,A1,A4,A4,5984,7.03,7.13
1.08,A0,A4,,3629,6.65,6.55
0.37,A3,A6,A0,791,4.61,4.57
1.24,A3,A1,A4,4916,6.99,6.96
0.71,A0,A4,A4,2024,5.75,5.7
0.42,A1,A5,A3,791,4.82,
1.12,A0,A2,A7,3874,6.73,
0.3,A0,A4,A3,539,4.29,4.32
0.9,A1,A1,A0,4381,6.19,
0.9,A2,A2,A4,3350,6.28,
0.38,A0,A6,A4,568,4.69,
0.32,A3,A4,A1,505,4.39,4.43
0.35,A0,A2,A1,633,4.54,4.57
1.35,A1,A0,A0,5613,7.1,7.13
1.01,A1,A2,A1,6108,6.36,6.31
0.28,A1,A6,A1,487,4.17,4.19
0.42,A3,A6,A1,884,4.76,4.8
0.37,A0,A5,A2,754,4.64,4.68
0.33,A1,A2,A3,666,4.38,
0.8,A1,A2,A1,2929,6.01,6.07
0.32,A0,A2,A3,645,4.39,4.43
0.32,A3,A2,A1,672,4.53,
0.51,A3,A3,A0,1381,5.07,
0.92,A2,A1,,3277,6.4,6.36
1.51,A0,A3,A4,10588,7.31,7.36
0.24,A0,A6,A6,552,3.98,4.03
0.51,A1,A3,A1,1393,5.16,5.27
0.71,A3,A0,A4,1609,5.75,5.71
0.32,A0,A6,A3,652,4.42,4.45
1.71,A0,A4,A1,10534,7.57,7.53
1.07,A0,A3,A4,5602,6.58,6.61
0.39,A0,A3,A3,1123,4.79,
0.7,A3,A4,A0,2020,5.7,5.65
0.37,A3,A4,A0,666,4.63,4.58
0.32,A0,A2,,564,4.4,4.43
0.35,A1,A6,A0,583,4.51,4.54
1.1,A3,A4,A4,4497,6.86,6.82
0.72,A0,A6,A4,2359,5.72,5.76
0.32,A3,A3,A1,702,4.4,
0.7,A0,A4,A1,3656,5.68,
0.43,A1,A1,A0,774,4.85,4.88
0.32,A0,A2,A3,559,4.39,4.41
0.55,A0,A3,A1,1667,5.27,5.34
0.83,A0,A3,,3775,6.03,6.05
0.72,A3,A3,A2,3951,5.74,
0.68,A1,A2,A2,3143,5.56,
1.21,A0,A2,A6,9954,6.92,7.01
0.71,A0,A6,A4,2173,5.76,5.7
1.1,A0,A5,A3,5864,6.64,
0.7,A0,A2,A1,2723,5.67,
1.01,A2,A1,A3,6612,6.36,
1.0,A3,A4,A0,3915,6.36,6.32
0.5,A0,A4,A1,1626,5.11,5.14
0.4,A0,A4,A2,1153,4.72,4.75
0.36,A0,A1,A4,537,4.56,4.6
0.33,A1,A6,A0,544,4.48,
0.55,A2,A1,A4,1272,5.21,5.24
1.5,A0,A5,A3,9533,7.24,
0.54,A0,A6,A1,1786,5.24,5.21
0.72,A1,A4,A0,2168,5.66,
0.41,A3,A3,,1079,4.83,
1.7,A3,A5,A1,9330,7.69,7.59
0.7,A3,A6,A0,2470,5.68,5.72
1.03,A0,A4,A0,5018,6.64,6.57
0.91,A3,A6,A4,3609,6.22,
0.56,A1,A6,A1,1614,5.2,
0.7,A0,A6,A5,3348,5.69,
0.31,A0,A4,A1,628,4.38,
0.96,A4,A5,A1,3215,6.62,
0.32,A1,A4,A1,505,4.38,
1.19,A3,A2,A1,7397,6.88,6.81
1.13,A1,A3,A1,8358,6.61,6.64
0.54,A0,A6,A0,1369,5.31,5.29
1.04,A0,A0,A0,4469,6.51,6.55
0.9,A4,A5,A0,2804,5.93,5.84
0.7,A1,A5,A6,2415,5.67,5.61
1.0,A3,A2,A0,3634,6.44,6.4
2.01,A0,A4,A0,17383,8.19,
0.4,A2,A1,A4,775,4.7,
0.39,A1,A6,A1,1011,4.66,4.63
1.71,A3,A0,A0,8848,7.64,7.58
0.41,A0,A3,A0,824,4.8,
0.32,A0,A4,A3,720,4.49,
0.53,A0,A4,A5,1743,5.2,5.25
,A3,A4,A4,13421,8.36,
0.31,A3,A2,A6,907,4.44,
1.21,A3,A1,A3,10706,6.83,
1.0,A1,A6,A1,6013,6.42,
0.3,A1,A1,A6,880,4.39,4.34
1.08,A3,A5,A3,4877,6.54,
0.7,A0,A6,A0,2528,5.67,5.74
1.13,A0,A6,A4,4778,6.67,6.61
1.04,A3,A4,A1,4477,6.67,
0.3,A0,A2,A1,526,4.27,
0.36,A0,A2,A1,579,4.59,
0.92,A1,A1,A0,5779,6.24,6.27
0.32,A0,A2,A1,720,4.46,4.43
0.31,A0,A3,A1,680,4.34,4.36
0.58,A1,A0,A0,1095,5.35,
1.0,A3,A4,A5,6132,6.36,6.28
0.31,A0,A2,A5,789,4.37,
0.32,A2,A2,A1,603,4.52,
0.34,A0,A6,A1,726,4.53,4.57
1.33,A3,A4,A1,7943,7.07,7.01
1.07,A0,A4,A4,4314,6.7,6.64
1.2,A1,A6,A3,9574,6.89,
0.56,A0,A2,A2,2298,5.31,
1.22,A4,A2,A4,3763,6.75,
0.53,A2,A1,A4,1226,5.1,5.14
2.01,A0,A2,A0,12829,8.08,8.0
1.2,A3,A6,A4,5332,6.74,
1.01,A4,A5,A4,3054,6.21,6.04
0.55,A0,A6,A4,1175,5.22,5.27
0.7,A0,A3,A6,3990,5.67,5.72
0.41,A1,A3,A5,1057,4.78,
1.55,A1,A3,A4,9557,7.56,
2.29,A0,A0,A4,13726,8.4,8.5
0.4,A0,A3,A6,1238,4.73,
0.5,A2,A6,A1,1626,5.28,5.25
0.24,A0,A6,A6,678,3.99,4.02
,A0,A1,A6,1096,4.71,4.74
0.5,A0,A3,A0,1259,5.03,
0.7,A1,A6,,2762,5.64,5.61
0.34,A1,A5,A0,447,4.46,4.51
0.4,A0,A2,A5,1059,4.74,
0.4,A0,A3,A1,1090,4.71,
0.9,A1,A2,A1,4484,6.35,6.36
0.3,A0,A6,,802,4.31,4.35
0.33,A3,A5,A1,594,4.42,4.34
0.52,A0,A6,A5,2841,5.19,5.21
0.31,A3,A2,,907,4.36,4.32
0.33,A1,A3,A3,781,4.43,4.46
0.65,A0,A4,A0,1908,5.59,5.63
0.34,A3,A3,,612,4.57,4.55
0.42,A0,A2,A0,896,4.81,4.84
1.02,A1,A3,A4,4404,6.44,6.47
0.31,A0,A2,A3,695,4.38,
0.3,A0,A4,A1,457,4.27,
1.59,A3,A5,A1,9304,7.57,7.61
0.35,A0,A1,A1,829,4.53,4.56
0.81,A1,A3,A0,2973,6.05,6.09
0.7,A0,A4,A4,1715,5.73,5.65
1.2,A2,A1,A1,8521,6.69,6.77
7.067631262763589,A1,A1,A4,2878,6.0,6.07
1.13,A3,A2,A0,5376,6.76,
2.01,A1,A3,A4,17024,8.2,8.24
0.27,A1,A1,,620,4.15,4.16
1.25,A0,A4,A4,5706,6.89,6.93
0.41,A3,A3,,1153,4.77,4.74
1.32,A0,A2,,9580,7.13,7.07
1.01,A2,A2,A6,7137,6.27,6.35
0.56,A1,A3,A2,2724,5.31,5.38
0.41,A2,A6,A6,1172,4.83,
1.41,A0,A2,A3,11009,7.22,
1.05,A2,A5,A1,4529,6.42,
0.28,A0,A6,A6,787,4.19,
0.58,A0,A3,A3,2192,5.4,5.45
1.02,A3,A2,A4,3027,6.46,6.41
2.05,A3,A0,A1,13543,8.09,8.15
0.7,A2,A3,A4,2453,5.6,
1.16,A3,A4,A4,4872,6.84,6.78
0.3,A3,A1,A0,515,4.29,4.31
2.0,A3,A5,A4,10976,8.23,
0.41,A0,A4,A2,1187,4.76,4.79
1.01,A0,A2,,6295,6.4,
1.18,A1,A3,A7,3965,6.7,6.64
0.3,A0,A3,A3,673,4.31,4.33
1.31,A1,A3,A1,10094,6.95,6.9
0.4,A3,A6,A3,1050,4.71,4.67
0.72,A0,A0,,1904,5.76,5.81
0.5,A0,A3,,1554,5.11,5.13
1.0,A1,A6,A3,6910,6.42,
1.06,A1,A5,A4,4132,6.47,6.55
0.3,A1,A5,A3,608,4.23,
0.79,A3,A4,A4,2471,5.99,5.96
0.71,A2,A5,A5,2572,5.7,
1.14,A0,A2,A1,7171,6.72,
6.7066521393163425,A1,A2,A6,819,4.37,4.34
0.51,A3,A6,A4,1036,5.18,
0.41,A0,A1,A0,1015,4.8,4.77
0.7,A2,A2,A0,2209,5.57,5.63
0.71,A0,A3,A1,2630,5.7,5.73
0.67,A3,A4,A6,2171,5.65,5.61
0.83,A0,A3,A4,2870,6.0,6.05
0.78,A0,A4,A4,1909,5.88,5.81
0.31,A1,A6,A5,859,4.37,4.4
1.01,A0,A2,A6,7934,6.5,6.53
0.5,A3,A2,A4,1078,5.21,5.16
0.51,A2,A3,A0,1304,5.05,
2.01,A0,A5,A0,14540,8.06,8.02
0.31,A0,A2,A4,523,4.4,4.36
0.42,A3,A3,A1,1024,4.85,4.82
0.58,A0,A3,A0,1580,5.3,
0.8,A2,A6,A1,3429,5.88,5.9
1.04,A3,A6,A6,8722,6.68,
0.41,A0,A2,A5,1068,4.74,4.78
1.03,A0,A2,A6,8483,6.48,6.52
0.26,A1,A2,A5,545,4.13,4.15
0.3,A0,A3,A1,658,4.3,4.34
0.43,A0,A2,A4,696,4.84,4.86
0.55,A0,A2,A6,2129,5.25,5.22
1.2,A3,A3,A6,11435,6.94,6.83
0.52,A0,A1,A4,1385,5.12,
0.34,A0,A1,,803,4.48,4.44
2.0,A1,A0,,11404,7.96,8.0
0.53,A0,A1,A0,1753,5.23,
0.4,A0,A2,A2,1397,4.76,4.73
0.33,A3,A5,A6,743,4.45,
0.54,A0,A2,A5,2123,5.2,5.22
0.5,A3,A2,A5,2070,5.12,
0.85,A2,A0,A0,2163,6.13,
1.56,A3,A5,A6,8858,7.53,
1.02,A0,A2,A1,6499,6.48,
0.31,A3,A2,A5,1046,4.39,4.34
0.92,A0,A0,A0,3170,6.24,
1.02,A3,A4,A1,5356,6.39,
1.2,A1,A4,A3,5853,6.69,6.65
0.43,A0,A6,A1,848,4.9,4.93
0.79,A1,A6,A0,3047,5.94,5.97
2.01,A1,A5,A1,16304,8.13,
0.26,A3,A6,A3,452,4.18,4.22
2.16,A0,A5,A0,18029,8.28,
0.75,A1,A4,A5,2806,5.85,5.9
1.51,A0,A5,A0,10232,7.37,7.34
0.42,A0,A6,A6,1221,4.85,
0.37,A0,A6,A0,583,4.61,4.65
0.23,A1,A1,A6,530,3.93,3.97
0.3,A1,A0,A3,506,4.25,4.22
0.33,A1,A2,A1,579,4.36,
1.03,A3,A3,A4,4974,6.49,6.42
2.04,A3,A5,A7,7403,8.25,8.12
0.6,A0,A2,A5,3001,5.42,5.43
1.01,A1,A6,A1,6159,6.38,6.42
1.07,A3,A1,A1,7550,6.59,6.51
0.72,A0,A0,A0,1966,5.67,
1.5,A3,A2,A0,9265,7.31,
0.44,A0,A6,,655,4.9,4.92
0.38,A3,A6,A0,898,4.62,4.6
0.51,A1,A1,A4,1204,5.15,
0.7,A1,A4,,1999,5.63,5.59
0.3,A0,A4,A1,491,4.31,4.34
1.2,A1,A2,A4,5250,6.73,6.84
0.31,A0,A6,A6,759,4.32,4.37
0.36,A0,A6,A1,932,4.61,
0.56,A1,A6,A0,1679,5.41,5.38
0.35,A3,A4,A1,709,4.62,
0.5,A2,A3,A6,1917,4.97,
0.42,A0,A1,A0,1040,4.84,4.83
0.24,A0,A6,A1,417,3.97,
0.41,A3,A6,A6,1115,4.8,4.84
0.4,A0,A3,A5,1778,4.74,4.76
0.32,A1,A6,A6,778,4.39,
0.7,A0,A6,A3,3399,5.65,
0.33,A1,A2,A1,579,4.42,
1.19,A3,A5,A4,4558,6.87,6.83
1.08,A0,A2,A2,9831,6.55,
0.32,A0,A4,A6,645,4.4,4.43
0.3,A0,A1,A1,606,4.32,
1.61,A3,A1,A0,12231,7.68,7.6
0.52,A3,A6,A6,2870,5.16,
1.06,A1,A3,A4,4570,6.5,6.54
0.55,A1,A2,A3,1667,5.32,
0.83,A3,A6,A4,2840,6.08,
0.27,A1,A3,A5,620,4.23,
0.5,A3,A3,A0,1593,5.18,5.17
1.2,A3,A4,A0,5822,7.0,6.92
1.08,A1,A4,,6623,6.57,6.52
1.05,A3,A3,A2,11025,6.65,6.62
0.82,A0,A3,A1,3903,6.01,
1.01,A3,A2,A0,4805,6.55,6.51
0.31,A0,A6,A0,490,4.34,4.39
0.54,A3,A3,A3,2041,5.32,5.26
1.11,A0,A4,A6,7136,6.74,
1.01,A2,A1,A4,4468,6.27,6.32
0.31,A0,A0,A4,344,4.35,4.37
0.7,A1,A2,A4,2872,5.79,
0.45,A2,A2,A3,1246,4.94,
0.74,A1,A3,A3,2849,5.75,5.73
0.37,A0,A4,A2,936,4.63,
0.61,A0,A2,A6,2816,5.52,5.54
0.7,A0,A4,A0,1919,5.73,
0.36,A3,A6,A0,770,4.59,4.55
0.3,A1,A5,,533,4.27,4.31
2.03,A3,A4,A4,10879,8.36,8.31
1.6,A3,A2,A6,16215,7.57,7.51
0.37,A1,A3,A4,493,4.61,
1.02,A3,A3,A1,7311,6.56,6.54
0.71,A1,A5,A0,2502,5.86,
0.91,A0,A0,A3,3863,6.19,6.22
1.24,A1,A0,A3,5427,7.06,
1.21,A0,A4,A1,6134,6.73,6.7
0.76,A1,A3,A6,3833,5.85,
1.14,A3,A1,,6256,6.84,6.78
0.93,A1,A6,A0,4534,6.26,
0.39,A3,A2,A1,1009,4.74,4.69
1.07,A0,A2,A1,7577,6.55,6.61
1.21,A0,A4,A3,5902,6.79,
0.61,A0,A1,A0,2029,5.47,
1.01,A1,A2,A6,6975,6.29,6.36
0.45,A2,A4,A5,1240,5.08,4.99
1.15,A1,A3,A4,5257,6.78,6.82
0.71,A1,A2,A1,2690,5.72,5.76
1.07,A0,A2,A3,7858,6.48,
1.54,A3,A2,A1,12800,7.49,
0.3,A3,A3,A1,844,4.26,
0.34,A0,A4,A0,647,4.53,4.55
0.26,A1,A6,A6,597,4.05,
1.11,A1,A3,A0,6563,6.58,6.6
0.3,A0,A2,A0,477,4.28,
1.23,A3,A6,A3,9471,6.94,6.9
0.63,A3,A6,A1,1960,5.68,5.62
0.57,A0,A1,A5,3126,5.33,
0.4,A3,A3,A1,975,4.75,4.7
0.72,A3,A0,A1,1944,5.85,5.81
0.41,A0,A2,A3,961,4.79,
1.05,A0,A3,A1,9624,6.54,6.55
1.04,A3,A6,A4,4013,6.41,6.38
1.23,A1,A2,A5,11081,6.9,
0.3,A0,A4,A2,764,4.26,4.29
0.41,A1,A3,A4,683,4.72,4.75
0.31,A0,A5,A3,507,4.38,4.39
0.41,A1,A0,A5,775,4.79,4.83
0.45,A2,A3,A0,829,4.81,
0.96,A2,A1,A0,4693,6.29,6.33
1.07,A3,A0,,4224,6.54,
0.78,A1,A4,A4,2348,5.84,
0.72,A0,A5,A1,2918,5.75,5.79
0.26,A0,A6,A1,453,4.06,
0.31,A0,A4,A3,544,4.34,
0.93,A1,A1,A4,4214,6.3,
1.03,A3,A4,A1,5364,6.51,6.44
0.9,A1,A1,,4068,6.17,
0.3,A0,A3,A1,795,4.34,4.36
1.11,A1,A2,A4,4848,6.61,
0.44,A3,A3,A0,1040,4.88,4.85
0.51,A1,A1,A0,1425,5.09,5.14
0.7,A0,A1,A4,2401,5.73,5.77
0.25,A0,A5,A5,421,4.07,4.1
1.0,A3,A2,A0,4189,6.48,6.45
0.27,A0,A3,A6,622,4.12,4.17
0.53,A4,A3,A0,1286,5.43,5.41
0.35,A3,A4,A1,709,4.58,4.54
0.73,A0,A3,A1,3470,5.75,5.78
0.3,A2,A1,A4,536,4.29,4.26
0.52,A0,A2,A0,1413,5.17,5.22
1.25,A3,A5,A4,5040,6.98,
0.32,A0,A2,A1,720,4.42,4.38
1.0,A1,A6,A4,4372,6.33,
1.05,A2,A4,A0,4845,6.59,6.62
0.33,A0,A3,A5,984,4.45,4.51
0.32,A3,A4,,720,4.44,
1.19,A0,A1,A6,12912,6.86,6.76
0.32,A3,A4,A0,591,4.4,4.36
0.43,A0,A5,A0,852,4.88,4.9
0.57,A3,A1,,2047,5.32,5.28
0.9,A2,A3,A4,3422,6.14,6.18
0.77,A0,A5,A6,2598,5.85,5.9
0.7,A1,A4,A4,2094,5.59,
0.71,A1,A2,A0,2137,5.58,5.68
0.57,A0,A2,A4,1193,5.35,5.37
0.9,A1,A2,A6,5640,6.18,
0.56,A0,A3,A1,1915,5.32,5.27
1.05,A0,A6,A5,12273,6.51,6.53
1.51,A0,A1,A4,6934,7.4,7.36
0.53,A0,A5,A4,844,5.22,5.26
0.62,A4,A6,A3,2083,5.69,
0.37,A0,A4,,684,4.71,
0.4,A1,A3,A0,725,4.68,4.71
0.53,A3,A0,A1,1093,5.18,
1.2,A3,A6,A0,6250,6.81,6.75
0.3,A3,A1,A0,709,4.37,4.34
0.55,A0,A5,A1,1393,5.21,5.23
0.71,A0,A3,A4,2550,5.68,
0.77,A3,A4,A3,2789,5.9,
0.52,A0,A1,A3,2010,5.2,5.23
0.7,A0,A5,A1,2056,5.71,
0.34,A3,A2,A1,596,4.52,
0.63,A0,A2,A6,2442,5.45,
1.0,A3,A6,A3,6692,6.45,6.42
0.55,A0,A4,A0,1248,5.3,
1.3,A0,A2,A6,11633,6.97,7.02
1.25,A1,A2,A1,8941,6.84,6.88
0.7,A1,A6,A6,3275,5.65,5.69
0.8,A1,A6,A1,3471,5.86,
0.4,A0,A3,A6,1158,4.7,
1.04,A0,A2,A4,4752,6.52,6.49
0.32,A0,A2,A3,828,4.41,
0.57,A0,A3,A6,2615,5.3,5.35
1.01,A3,A1,A0,5543,6.51,
0.57,A0,A6,A0,1571,5.37,5.34
1.02,A1,A0,A4,3745,6.38,6.42
0.6,A0,A3,A3,2171,5.44,
1.2,A1,A4,,5408,6.88,
0.77,A1,A4,A3,2765,5.88,
0.59,A1,A0,A1,1287,5.35,5.38
0.33,A1,A4,A5,692,4.43,4.47
1.01,A3,A2,A3,6335,6.36,
0.7,A1,A6,A0,2230,5.67,
0.38,A0,A6,A1,1026,4.67,4.61
0.55,A0,A3,A1,1596,5.24,5.28
1.19,A0,A5,A3,7328,6.81,6.83
0.72,A1,A0,A6,2144,5.7,5.72
1.07,A0,A4,A3,7440,6.59,6.63
0.41,A0,A6,A1,1085,4.77,
0.51,A0,A6,A4,1139,5.18,
1.0,A2,A1,A1,5174,6.38,6.35
,A0,A3,A1,723,4.43,
0.79,A3,A4,A6,2827,5.96,5.9
0.4,A2,A1,A4,798,4.71,
0.59,A0,A1,A0,1646,5.4,5.42
0.32,A0,A3,A3,825,4.37,
0.44,A0,A2,A0,1188,4.88,4.94
0.9,A1,A2,A1,4296,6.2,
1.04,A3,A1,A4,4330,6.67,6.62
0.56,A0,A2,A4,1173,5.29,
1.23,A3,A2,A4,4408,7.03,
1.51,A3,A2,A1,12756,7.28,7.34
0.32,A0,A2,A3,773,4.46,4.43
0.31,A0,A1,,942,4.36,4.35
0.4,A0,A3,A3,918,4.76,4.81
0.3,A3,A2,A5,1013,4.3,4.26
0.7,A0,A6,A1,2717,5.74,5.71
1.52,A3,A3,A3,16628,7.38,7.44
0.41,A0,A3,A6,1243,4.81,4.77
1.22,A1,A2,A0,6334,6.84,
1.55,A0,A5,A3,10286,7.49,
0.7,A0,A6,A5,4951,5.72,5.75
0.31,A0,A2,A5,759,4.31,4.34
0.44,A0,A1,A5,2290,4.91,4.93
0.5,A0,A1,,2100,5.17,5.23
0.5,A0,A4,A1,1626,5.11,5.13
0.38,A0,A1,A1,998,4.68,
1.63,A0,A4,A0,12910,7.5,7.54
0.71,A3,A6,A4,2137,5.8,
1.51,A0,A2,A6,15303,7.45,7.42
0.42,A0,A3,A1,1024,4.83,4.79
1.57,A1,A0,A1,7813,7.34,
0.31,A0,A1,,565,4.36,4.41
,A0,A1,A1,1002,4.46,
1.02,A3,A4,A1,5454,6.43,6.39
0.5,A1,A6,A4,1020,5.02,5.06
0.28,A1,A3,A6,669,4.17,
0.3,A2,A2,A0,417,4.26,4.29
1.06,A1,A3,A0,5090,6.53,6.62
0.3,A2,A2,A1,648,4.42,
0.9,A3,A6,,4838,6.16,
1.01,A3,A6,A4,4197,6.4,6.35
1.2,A1,A5,A1,5955,6.76,6.81
1.51,A3,A4,A3,10743,7.27,7.34
0.75,A0,A0,A0,2850,5.83,5.87
1.01,A1,A3,A0,4563,6.44,
0.32,A0,A3,A5,954,4.42,
0.97,A4,A2,A7,1547,6.59,6.36
1.01,A1,A0,A0,3998,6.37,6.41
0.51,A3,A1,A1,1787,5.18,5.24
0.31,A0,A2,A2,891,4.4,4.42
0.74,A4,A4,A4,1962,5.85,5.74
0.41,A0,A3,A4,683,4.81,4.85
1.03,A0,A4,A4,3692,6.58,6.52
1.07,A0,A2,A2,9532,6.59,6.54
0.66,A0,A1,A6,3049,5.64,
1.32,A3,A6,A4,6541,7.05,
0.41,A0,A3,A5,1431,4.85,
1.06,A0,A2,A1,6728,6.54,6.57
1.5,A3,A2,A1,11189,7.54,
0.72,A1,A5,A1,2109,5.72,5.76
0.4,A3,A6,A0,945,4.72,4.67
0.32,A0,A6,A1,828,4.42,
0.34,A0,A3,A3,805,4.47,
